clip_id,class_id,signer_id,view,repetition,path,split,fps,n_frames,duration,width,height,file_size,brightness_mean,brightness_std,blur_mean
S13-Ñ-frontal-5,Ñ,S13,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S13-Ñ-frontal-5.mp4,train,30.0,61,2.033333333333333,900,900,6177661,137.06976543209876,0.5881275313547014,3.4417298027926932
S14-J-frontal-1,J,S14,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S14-J-frontal-1.mp4,train,58.365,78,1.3364173734258544,900,900,15270081,150.18166157407407,0.6506437526497518,5.738330682509717
S14-J-frontal-2,J,S14,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S14-J-frontal-2.mp4,train,59.508,65,1.0922901122538147,900,900,12944576,151.00811093474425,0.5200609371449499,5.633989403066171
S14-J-frontal-3,J,S14,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S14-J-frontal-3.mp4,train,59.71,78,1.3063138502763356,900,900,15533331,151.76571311728395,0.6095352471434821,5.873951366544162
S14-J-frontal-4,J,S14,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S14-J-frontal-4.mp4,train,59.72,72,1.2056262558606832,900,900,14338521,152.56388348765432,0.4670359422757885,5.770269571027854
S14-J-frontal-5,J,S14,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S14-J-frontal-5.mp4,train,58.622,72,1.2282078400600458,900,900,14095521,152.79468796296297,0.4607404114570758,5.909257060129935
S14-K-frontal-1,K,S14,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S14-K-frontal-1.mp4,train,59.94,60,1.001001001001001,900,900,11948897,128.80594753086422,0.4140944621719259,4.638840936119747
S14-K-frontal-2,K,S14,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S14-K-frontal-2.mp4,train,59.94,60,1.001001001001001,900,900,11948897,129.03073271604936,0.5413918687849084,4.498474892635269
S14-K-frontal-3,K,S14,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S14-K-frontal-3.mp4,train,59.202,54,0.9121313469139556,900,900,10754087,128.8853197530864,0.5375294076483346,4.5164450525501705
S14-K-frontal-4,K,S14,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S14-K-frontal-4.mp4,train,58.074,54,0.9298481248062817,900,900,10571837,128.96583436213993,0.5497641548959362,4.410410070697811
S14-K-frontal-5,K,S14,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S14-K-frontal-5.mp4,train,57.978,48,0.8279002380213184,900,900,9235277,129.7055409876543,0.6106905706313259,4.372072831661333
S14-Q-frontal-1,Q,S14,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S14-Q-frontal-1.mp4,train,30.0,49,1.6333333333333333,900,900,4962537,150.23939925925924,0.28698768032370675,4.005658758781893
S14-Q-frontal-2,Q,S14,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S14-Q-frontal-2.mp4,train,30.0,44,1.4666666666666666,900,900,4456237,150.5307908641975,0.1645802861826729,4.087329872651731
S14-Q-frontal-3,Q,S14,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S14-Q-frontal-3.mp4,train,30.0,40,1.3333333333333333,900,900,4051197,151.08377407407409,0.37590224239794867,4.085341657278236
S14-Q-frontal-4,Q,S14,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S14-Q-frontal-4.mp4,train,30.0,45,1.5,900,900,4557497,151.69237703703703,0.2235341197518731,3.9579869087264137
S14-Q-frontal-5,Q,S14,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S14-Q-frontal-5.mp4,train,30.0,38,1.2666666666666666,900,900,3848677,151.70841543209877,0.18022265979748303,4.306393492416934
S14-X-frontal-1,X,S14,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S14-X-frontal-1.mp4,train,30.0,56,1.8666666666666667,900,900,5671357,151.06206275720163,0.9462232277966102,4.34607797182518
S14-X-frontal-2,X,S14,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S14-X-frontal-2.mp4,train,30.0,55,1.8333333333333333,900,900,5570097,149.69822592592595,1.0790662149751784,4.352688062711985
S14-X-frontal-3,X,S14,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S14-X-frontal-3.mp4,train,30.0,54,1.8,900,900,5468837,148.75403950617283,0.9814072369136377,4.051525718380582
S14-X-frontal-4,X,S14,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S14-X-frontal-4.mp4,train,30.0,52,1.7333333333333334,900,900,5266317,146.35210061728395,1.4839302161893342,4.120193171045318
S14-X-frontal-5,X,S14,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S14-X-frontal-5.mp4,train,30.0,42,1.4,900,900,4253717,145.01567950617286,0.37736004754487074,3.914818749332722
S14-Z-frontal-1,Z,S14,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S14-Z-frontal-1.mp4,train,30.0,54,1.8,900,900,5468837,144.2132703703704,1.669774334711267,4.800789053726821
S14-Z-frontal-2,Z,S14,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S14-Z-frontal-2.mp4,train,30.0,65,2.1666666666666665,900,900,6582701,144.0743680776014,0.9687659339939969,4.419876540116706
S14-Z-frontal-3,Z,S14,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S14-Z-frontal-3.mp4,train,30.0,74,2.466666666666667,900,900,7494041,143.0332,2.3597314448253517,4.433827618328189
S14-Z-frontal-4,Z,S14,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S14-Z-frontal-4.mp4,train,30.0,61,2.033333333333333,900,900,6177661,142.64535414462082,1.9603723756602875,4.349303160989614
S14-Z-frontal-5,Z,S14,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S14-Z-frontal-5.mp4,train,30.0,61,2.033333333333333,900,900,6177661,142.6746015873016,0.8544738879009067,4.031583067793236
S14-Ñ-frontal-1,Ñ,S14,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S14-Ñ-frontal-1.mp4,train,30.0,45,1.5,900,900,4557497,146.52896938271604,0.5818373332252317,4.674250121664076
S14-Ñ-frontal-2,Ñ,S14,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S14-Ñ-frontal-2.mp4,train,30.0,50,1.6666666666666667,900,900,5063797,146.48071827160496,0.6518683855929778,4.702387648735863
S14-Ñ-frontal-3,Ñ,S14,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S14-Ñ-frontal-3.mp4,train,30.0,43,1.4333333333333333,900,900,4354977,147.32386395061727,0.4904715851105786,4.592828887944217
S14-Ñ-frontal-4,Ñ,S14,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S14-Ñ-frontal-4.mp4,train,30.0,53,1.7666666666666666,900,900,5367577,145.448666255144,0.585257207083043,4.685152670344459
S14-Ñ-frontal-5,Ñ,S14,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S14-Ñ-frontal-5.mp4,train,30.0,46,1.5333333333333334,900,900,4658757,146.28951308641973,0.5422209550383215,4.473927405688769
S14-Ñ-frontal-6,Ñ,S14,frontal,6,..\..\src\datasets\MSL-dynamic-signs\train\S14-Ñ-frontal-6.mp4,train,30.0,51,1.7,900,900,5165057,145.19598148148148,0.557990935889085,4.417711105247675
S15-J-frontal-1,J,S15,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S15-J-frontal-1.mp4,train,59.94,48,0.8008008008008008,900,900,9559277,116.28151185185186,1.820638717999819,7.108210016217956
S15-J-frontal-2,J,S15,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S15-J-frontal-2.mp4,train,59.427,65,1.093778922038804,900,900,12944576,119.20023174603175,0.7704150915160362,6.2869140162682084
S15-J-frontal-3,J,S15,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S15-J-frontal-3.mp4,train,59.326,65,1.0956410342851364,900,900,12944576,116.94918853615522,1.3664702572652494,5.615428303159578
S15-J-frontal-4,J,S15,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S15-J-frontal-4.mp4,train,58.348,54,0.9254815931994241,900,900,10571837,119.49443765432098,0.9225991340162064,5.5789316644187865
S15-J-frontal-5,J,S15,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S15-J-frontal-5.mp4,train,59.457,60,1.0091326504869065,900,900,11948897,119.62510884773663,0.7489904745648531,4.924124796712644
S15-K-frontal-1,K,S15,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S15-K-frontal-1.mp4,train,58.996,59,1.0000678012068613,900,900,11550637,112.9255816872428,0.45823739149494364,5.833453373931312
S15-K-frontal-2,K,S15,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S15-K-frontal-2.mp4,train,59.19,71,1.1995269471194459,900,900,14139386,113.94535478395062,0.6287187637801609,5.0287413888639305
S15-K-frontal-3,K,S15,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S15-K-frontal-3.mp4,train,58.347,66,1.1311635559668878,900,900,12920961,114.46314991181659,0.44919640103009956,4.914766059152133
S15-K-frontal-4,K,S15,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S15-K-frontal-4.mp4,train,59.641,60,1.0060193491054812,900,900,11948897,114.81604588477366,0.4866523822586957,4.515229941039983
S15-K-frontal-5,K,S15,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S15-K-frontal-5.mp4,train,59.57,54,0.9064965586704717,900,900,10754087,115.63799794238685,0.39469384821447806,4.629602072912412
S15-Q-frontal-1,Q,S15,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S15-Q-frontal-1.mp4,train,59.94,102,1.7017017017017018,900,900,20312575,113.06456464646466,0.327446926825867,8.241820001044879
S15-Q-frontal-2,Q,S15,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S15-Q-frontal-2.mp4,train,59.312,89,1.5005395198273537,900,900,17723816,113.36590685871056,0.3519810892221536,7.809306550363427
S15-Q-frontal-3,Q,S15,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S15-Q-frontal-3.mp4,train,58.27,66,1.1326583147417195,900,900,12920961,113.83129894179895,0.6457438622295453,7.193314091076055
S15-Q-frontal-4,Q,S15,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S15-Q-frontal-4.mp4,train,59.94,67,1.1177844511177846,900,900,13342846,113.86970352733685,0.5651734656354448,7.136452830994407
S15-Q-frontal-5,Q,S15,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S15-Q-frontal-5.mp4,train,59.573,66,1.1078844442952345,900,900,13143711,113.56905132275132,0.3996755457687347,6.85937175496832
S15-X-frontal-1,X,S15,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S15-X-frontal-1.mp4,train,59.94,144,2.4024024024024024,900,900,28676249,112.8154642798354,0.8126132315725006,8.403668614406545
S15-X-frontal-2,X,S15,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S15-X-frontal-2.mp4,train,59.634,108,1.8110473890733474,900,900,21507385,111.9566544332211,0.6847548357269649,8.310211607372214
S15-X-frontal-3,X,S15,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S15-X-frontal-3.mp4,train,58.698,108,1.8399264029438822,900,900,21142885,111.55757250280584,0.3572491841335894,7.680581457013066
S15-X-frontal-4,X,S15,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S15-X-frontal-4.mp4,train,59.274,66,1.1134730235853831,900,900,13143711,111.71474285714287,0.10624148906846062,7.244603094417664
S15-X-frontal-5,X,S15,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S15-X-frontal-5.mp4,train,59.584,132,2.215359828141783,900,900,26286629,111.68317619047619,0.1602863254970977,8.0921467534434
S15-Z-frontal-1,Z,S15,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S15-Z-frontal-1.mp4,train,59.94,78,1.3013013013013013,900,900,15533331,118.90288148148149,0.6450485620742654,2.5115108495248437
S15-Z-frontal-2,Z,S15,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S15-Z-frontal-2.mp4,train,59.496,83,1.3950517681860966,900,900,16529006,118.19462962962965,0.7341647289009609,2.176578984673915
S15-Z-frontal-3,Z,S15,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S15-Z-frontal-3.mp4,train,59.401,66,1.1110924058517533,900,900,13143711,117.5730712522046,0.6266852082654932,2.2190091923998954
S15-Z-frontal-4,Z,S15,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S15-Z-frontal-4.mp4,train,58.655,84,1.4321029750234422,900,900,16444641,118.46784238683128,0.7747255894672804,1.9910660874819217
S15-Z-frontal-5,Z,S15,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S15-Z-frontal-5.mp4,train,58.66,72,1.2274122059324923,900,900,14095521,118.83090972222223,0.7270741337068147,1.9700748705517452
S15-Ñ-frontal-1,Ñ,S15,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S15-Ñ-frontal-1.mp4,train,59.94,96,1.6016016016016017,900,900,19117765,125.44922925925925,0.43384180442307196,6.716404798675052
S15-Ñ-frontal-2,Ñ,S15,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S15-Ñ-frontal-2.mp4,train,59.505,95,1.5965044954205527,900,900,18918630,125.91464456790125,0.3961164210370827,6.466895668051061
S15-Ñ-frontal-3,Ñ,S15,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S15-Ñ-frontal-3.mp4,train,58.907,85,1.4429524504727793,900,900,16640401,126.34144526748972,0.4310826807763537,6.351159657576927
S15-Ñ-frontal-4,Ñ,S15,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S15-Ñ-frontal-4.mp4,train,59.742,90,1.5064778547755349,900,900,17922951,126.59430603566528,0.29900402348553906,5.894659245749802
S15-Ñ-frontal-5,Ñ,S15,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S15-Ñ-frontal-5.mp4,train,59.748,66,1.1046394858405302,900,900,13143711,126.70337548500882,0.3421979026357486,5.5003310229222455
S16-J-frontal-1,J,S16,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S16-J-frontal-1.mp4,train,59.94,60,1.001001001001001,900,900,11948897,117.05636934156378,0.22224773120099028,2.159570574646396
S16-J-frontal-2,J,S16,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S16-J-frontal-2.mp4,train,59.282,65,1.0964542356870552,900,900,12944576,117.15191199294532,0.0890810806141487,2.1437483194284406
S16-J-frontal-3,J,S16,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S16-J-frontal-3.mp4,train,59.473,60,1.008861163889496,900,900,11948897,117.13225370370371,0.20187218340835225,2.128694643742316
S16-J-frontal-4,J,S16,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S16-J-frontal-4.mp4,train,59.119,48,0.811921717214432,900,900,9559277,117.10470222222223,0.14573422484458737,2.1970320969644868
S16-J-frontal-5,J,S16,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S16-J-frontal-5.mp4,train,59.144,42,0.7101312051941026,900,900,8364467,117.20439111111111,0.13195435062869298,2.1824901231315352
S16-K-frontal-1,K,S16,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S16-K-frontal-1.mp4,train,59.421,101,1.6997357836455125,900,900,20113440,115.64946767676769,0.2689419289667741,1.7982014565203477
S16-K-frontal-2,K,S16,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S16-K-frontal-2.mp4,train,59.94,96,1.6016016016016017,900,900,19117765,115.791495308642,0.17891946822092453,1.7877112283205296
S16-K-frontal-3,K,S16,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S16-K-frontal-3.mp4,train,59.45,101,1.698906644238856,900,900,20113440,115.79407362514029,0.19055284159937286,1.8091667719643623
S16-K-frontal-4,K,S16,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S16-K-frontal-4.mp4,train,59.94,102,1.7017017017017018,900,900,20312575,115.7344034792368,0.11198916513780013,1.7772613826297268
S16-K-frontal-5,K,S16,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S16-K-frontal-5.mp4,train,59.616,114,1.9122383252818036,900,900,22702195,115.74145915637861,0.19668266668906925,1.7381690231581823
S16-Q-frontal-1,Q,S16,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S16-Q-frontal-1.mp4,train,59.415,95,1.598922830934949,900,900,18918630,115.66427382716051,0.10913530950226527,2.0619522192862365
S16-Q-frontal-2,Q,S16,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S16-Q-frontal-2.mp4,train,59.413,89,1.4979886556814166,900,900,17723816,115.68054842249659,0.13446071222442632,2.0971961441480804
S16-Q-frontal-3,Q,S16,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S16-Q-frontal-3.mp4,train,59.447,84,1.4130233653506483,900,900,16728141,115.76938971193415,0.14367482737394266,2.0948566433705906
S16-Q-frontal-4,Q,S16,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S16-Q-frontal-4.mp4,train,59.249,72,1.2152103832976084,900,900,14338521,115.72162530864198,0.11548957207884493,2.0870686639992
S16-Q-frontal-5,Q,S16,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S16-Q-frontal-5.mp4,train,59.546,78,1.3099116649313136,900,900,15533331,115.70333904320987,0.1938272215743978,2.096138681314205
S16-X-frontal-1,X,S16,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S16-X-frontal-1.mp4,train,59.084,109,1.8448310879425902,900,900,21706520,116.14388810325477,0.1256133452838991,2.032307513805545
S16-X-frontal-2,X,S16,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S16-X-frontal-2.mp4,train,59.568,114,1.9137792103142628,900,900,22702195,116.25742376543208,0.1501101068372815,1.9600193312142455
S16-X-frontal-3,X,S16,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S16-X-frontal-3.mp4,train,59.59,114,1.913072663198523,900,900,22702195,116.32106635802468,0.16340092115771462,1.9518865173033835
S16-X-frontal-4,X,S16,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S16-X-frontal-4.mp4,train,59.705,132,2.2108701113809563,900,900,26286629,116.33701798941799,0.0815901642683181,1.985208285749559
S16-X-frontal-5,X,S16,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S16-X-frontal-5.mp4,train,59.553,114,1.914261246284822,900,900,22702195,116.31013683127573,0.14682531625308848,1.9216224174457652
S16-Z-frontal-1,Z,S16,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S16-Z-frontal-1.mp4,train,59.94,36,0.6006006006006006,900,900,7169657,115.59261450617285,0.3747385968690265,1.9110385682788442
S16-Z-frontal-2,Z,S16,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S16-Z-frontal-2.mp4,train,59.94,66,1.1011011011011012,900,900,13143711,115.2749024691358,0.22421018417354274,1.908234111540488
S16-Z-frontal-3,Z,S16,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S16-Z-frontal-3.mp4,train,59.03,47,0.7962053193291546,900,900,9360142,115.43312246913581,0.4441360327630244,1.814352586046639
S16-Z-frontal-4,Z,S16,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S16-Z-frontal-4.mp4,train,59.27,42,0.7086215623418255,900,900,8364467,116.03589827160495,0.27823571920022305,1.7852172775662247
S16-Z-frontal-5,Z,S16,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S16-Z-frontal-5.mp4,train,58.32,60,1.02880658436214,900,900,11746397,116.35778724279835,0.4057123104730914,1.7684740636335923
S16-Ñ-frontal-1,Ñ,S16,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S16-Ñ-frontal-1.mp4,train,59.94,108,1.8018018018018018,900,900,21507385,111.67819797979797,0.2103253472732376,2.086264642852392
S16-Ñ-frontal-2,Ñ,S16,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S16-Ñ-frontal-2.mp4,train,59.505,114,1.9158053945046634,900,900,22702195,111.8726987654321,0.24242664858648919,2.043080550285145
S16-Ñ-frontal-3,Ñ,S16,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S16-Ñ-frontal-3.mp4,train,59.454,83,1.3960372725132035,900,900,16529006,112.0186635116598,0.24570191951103013,2.0167814800858612
S16-Ñ-frontal-4,Ñ,S16,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S16-Ñ-frontal-4.mp4,train,59.94,85,1.4180847514180848,900,900,16927276,111.92391700960219,0.2612821407908186,2.0459415605798577
S16-Ñ-frontal-5,Ñ,S16,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S16-Ñ-frontal-5.mp4,train,58.494,84,1.4360447225356447,900,900,16444641,113.29752126200275,1.0399110349398177,2.021348695157581
S17-J-frontal-1,J,S17,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S17-J-frontal-1.mp4,train,59.94,60,1.001001001001001,900,900,11948897,115.07886152263374,0.5223032714977702,2.375351641689021
S17-J-frontal-2,J,S17,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S17-J-frontal-2.mp4,train,59.94,60,1.001001001001001,900,900,11948897,116.08686193415637,0.3907165350575444,2.2976267452720625
S17-J-frontal-3,J,S17,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S17-J-frontal-3.mp4,train,59.338,54,0.9100407833091779,900,900,10754087,116.18043580246912,0.6432826867504748,2.298331480566733
S17-J-frontal-4,J,S17,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S17-J-frontal-4.mp4,train,58.532,72,1.230096357548008,900,900,14095521,116.20188549382716,0.45886168925688564,2.3671564769574
S17-J-frontal-5,J,S17,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S17-J-frontal-5.mp4,train,59.81,60,1.0031767262999498,900,900,11948897,115.64644032921812,0.4676947648520236,2.2372222189686526
S17-K-frontal-1,K,S17,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S17-K-frontal-1.mp4,train,59.94,102,1.7017017017017018,900,900,20312575,118.07357609427609,0.41631984594595606,2.398695169688102
S17-K-frontal-2,K,S17,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S17-K-frontal-2.mp4,train,59.526,102,1.7135369418405402,900,900,20312575,117.55307014590349,0.31517335593031226,2.3506983101176373
S17-K-frontal-3,K,S17,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S17-K-frontal-3.mp4,train,59.94,109,1.8184851518184852,900,900,21706520,117.84107968574637,0.4035219301630036,2.37948517821909
S17-K-frontal-4,K,S17,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S17-K-frontal-4.mp4,train,59.717,108,1.808530234271648,900,900,21507385,118.32991414141412,0.36805911067412944,2.350902577839021
S17-K-frontal-5,K,S17,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S17-K-frontal-5.mp4,train,58.816,90,1.530195865070729,900,900,17619201,118.45177956104251,0.4064891957172528,2.2724367592690813
S17-Q-frontal-1,Q,S17,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S17-Q-frontal-1.mp4,train,59.5,101,1.6974789915966386,900,900,20113440,118.817542312009,0.2575010445174689,2.276634789686993
